# entry       : 13548 
# subentry    : 002 
# pointer     : XX 
# reaction    : (94-PU-239(N,F),,SIG) 
# year        : 1993 
# author      : L.W.Weston 
# institute   : 1USAORL 
# reference   : (J,NSE,115,164,9310) 
# facility    : {'x4code': 'LINAC'} 
# frame       : Lab
#     E(MeV)          dE(MeV)           xs(mb)           dxs(mb)
      1.99100E-09      0.00000E+00      2.69424E+06      0.00000E+00
      2.01000E-09      0.00000E+00      2.62176E+06      0.00000E+00
      2.03000E-09      0.00000E+00      2.65322E+06      0.00000E+00
      2.04900E-09      0.00000E+00      2.58017E+06      0.00000E+00
      2.06900E-09      0.00000E+00      2.55752E+06      0.00000E+00
      2.08900E-09      0.00000E+00      2.57730E+06      0.00000E+00
      2.11000E-09      0.00000E+00      2.43872E+06      0.00000E+00
      2.13100E-09      0.00000E+00      2.48991E+06      0.00000E+00
      2.15200E-09      0.00000E+00      2.60200E+06      0.00000E+00
      2.17300E-09      0.00000E+00      2.48538E+06      0.00000E+00
      2.19500E-09      0.00000E+00      2.43777E+06      0.00000E+00
      2.21700E-09      0.00000E+00      2.45851E+06      0.00000E+00
      2.23900E-09      0.00000E+00      2.44115E+06      0.00000E+00
      2.26200E-09      0.00000E+00      2.46145E+06      0.00000E+00
      2.28500E-09      0.00000E+00      2.41634E+06      0.00000E+00
      2.30900E-09      0.00000E+00      2.36489E+06      0.00000E+00
      2.33300E-09      0.00000E+00      2.43187E+06      0.00000E+00
      2.35700E-09      0.00000E+00      2.36589E+06      0.00000E+00
      2.38100E-09      0.00000E+00      2.40827E+06      0.00000E+00
      2.40600E-09      0.00000E+00      2.42553E+06      0.00000E+00
      2.43200E-09      0.00000E+00      2.36723E+06      0.00000E+00
      2.45700E-09      0.00000E+00      2.38616E+06      0.00000E+00
      2.48300E-09      0.00000E+00      2.37561E+06      0.00000E+00
      2.51000E-09      0.00000E+00      2.31837E+06      0.00000E+00
      2.53700E-09      0.00000E+00      2.30379E+06      0.00000E+00
      2.56500E-09      0.00000E+00      2.25282E+06      0.00000E+00
      2.59200E-09      0.00000E+00      2.28300E+06      0.00000E+00
      2.62100E-09      0.00000E+00      2.28722E+06      0.00000E+00
      2.65000E-09      0.00000E+00      2.30600E+06      0.00000E+00
      2.67900E-09      0.00000E+00      2.26200E+06      0.00000E+00
      2.70900E-09      0.00000E+00      2.22928E+06      0.00000E+00
      2.73900E-09      0.00000E+00      2.30034E+06      0.00000E+00
      2.77000E-09      0.00000E+00      2.16640E+06      0.00000E+00
